date,channel,ad_spend,impressions,clicks,conversions,revenue,ctr,conversion_rate,cpc,cpa,roas,month
2025-09-27,TikTok Ads,386,5940,91,5,466.84,1.53,5.49,4.24,77.2,1.21,2025-09
2025-09-27,Email,75,4456,303,11,596.75,6.8,3.63,0.25,6.82,7.96,2025-09
2025-09-28,Google Ads,341,8788,302,15,648.13,3.44,4.97,1.13,22.73,1.9,2025-09
2025-09-28,Meta Ads,306,3711,172,13,988.09,4.63,7.56,1.78,23.54,3.23,2025-09
2025-09-28,TikTok Ads,57,12280,805,79,10306.3,6.56,9.81,0.07,0.72,180.81,2025-09
2025-09-28,Email,162,19052,1369,128,17130.92,7.19,9.35,0.12,1.27,105.75,2025-09
2025-09-29,Google Ads,404,17531,598,56,5731.13,3.41,9.36,0.68,7.21,14.19,2025-09
2025-09-29,Meta Ads,302,13089,554,25,2932.61,4.23,4.51,0.55,12.08,9.71,2025-09
2025-09-29,TikTok Ads,229,11142,434,22,964.01,3.9,5.07,0.53,10.41,4.21,2025-09
2025-09-29,Email,256,17749,193,14,1408.05,1.09,7.25,1.33,18.29,5.5,2025-09
2025-09-30,Google Ads,352,16587,509,47,5171.69,3.07,9.23,0.69,7.49,14.69,2025-09
2025-09-30,Meta Ads,176,10866,457,10,540.86,4.21,2.19,0.39,17.6,3.07,2025-09
2025-09-30,TikTok Ads,105,5531,214,7,949.33,3.87,3.27,0.49,15.0,9.04,2025-09
2025-09-30,Email,263,13686,828,18,961.19,6.05,2.17,0.32,14.61,3.65,2025-09
2025-10-01,Google Ads,63,6330,233,15,1014.26,3.68,6.44,0.27,4.2,16.1,2025-10
2025-10-01,Meta Ads,77,6510,288,10,1044.67,4.42,3.47,0.27,7.7,13.57,2025-10
2025-10-01,TikTok Ads,127,9964,399,15,1599.03,4.0,3.76,0.32,8.47,12.59,2025-10
2025-10-01,Email,265,7493,463,7,797.48,6.18,1.51,0.57,37.86,3.01,2025-10
2025-10-02,Google Ads,435,11759,827,34,1477.01,7.03,4.11,0.53,12.79,3.4,2025-10
2025-10-02,Meta Ads,414,6439,304,26,3430.33,4.72,8.55,1.36,15.92,8.29,2025-10
2025-10-02,TikTok Ads,203,15473,1009,31,2912.19,6.52,3.07,0.2,6.55,14.35,2025-10
2025-10-02,Email,63,10765,331,24,2077.41,3.07,7.25,0.19,2.62,32.97,2025-10
2025-10-03,Google Ads,236,14279,683,45,6647.93,4.78,6.59,0.35,5.24,28.17,2025-10
2025-10-03,Meta Ads,361,7511,256,22,2614.6,3.41,8.59,1.41,16.41,7.24,2025-10
2025-10-03,TikTok Ads,420,12483,486,10,441.61,3.89,2.06,0.86,42.0,1.05,2025-10
2025-10-03,Email,56,18630,1141,111,13407.1,6.12,9.73,0.05,0.5,239.41,2025-10
2025-10-04,Google Ads,52,3376,242,15,621.45,7.17,6.2,0.21,3.47,11.95,2025-10
2025-10-04,Meta Ads,160,12824,237,23,765.82,1.85,9.7,0.68,6.96,4.79,2025-10
2025-10-04,TikTok Ads,456,19211,1045,96,7529.77,5.44,9.19,0.44,4.75,16.51,2025-10
2025-10-04,Email,287,7979,404,12,1790.75,5.06,2.97,0.71,23.92,6.24,2025-10
2025-10-05,Google Ads,412,10832,198,2,101.97,1.83,1.01,2.08,206.0,0.25,2025-10
2025-10-05,Meta Ads,288,13504,335,11,1217.89,2.48,3.28,0.86,26.18,4.23,2025-10
2025-10-05,TikTok Ads,323,7910,251,14,711.31,3.17,5.58,1.29,23.07,2.2,2025-10
2025-10-05,Email,343,15089,327,8,935.8,2.17,2.45,1.05,42.88,2.73,2025-10
2025-10-06,Google Ads,276,3196,86,2,181.28,2.69,2.33,3.21,138.0,0.66,2025-10
2025-10-06,Meta Ads,420,6978,200,10,1115.97,2.87,5.0,2.1,42.0,2.66,2025-10
2025-10-06,TikTok Ads,64,18153,608,7,380.41,3.35,1.15,0.11,9.14,5.94,2025-10
2025-10-06,Email,241,1780,111,2,238.95,6.24,1.8,2.17,120.5,0.99,2025-10
2025-10-07,Google Ads,168,10908,545,25,3736.86,5.0,4.59,0.31,6.72,22.24,2025-10
2025-10-07,Meta Ads,77,7303,577,9,988.9,7.9,1.56,0.13,8.56,12.84,2025-10
2025-10-07,TikTok Ads,251,15686,612,27,2408.88,3.9,4.41,0.41,9.3,9.6,2025-10
2025-10-07,Email,88,4983,312,16,2252.49,6.26,5.13,0.28,5.5,25.6,2025-10
2025-10-08,Google Ads,490,10503,745,37,1180.38,7.09,4.97,0.66,13.24,2.41,2025-10
2025-10-08,Meta Ads,322,17905,1030,90,10583.17,5.75,8.74,0.31,3.58,32.87,2025-10
2025-10-08,TikTok Ads,280,14070,546,31,4236.14,3.88,5.68,0.51,9.03,15.13,2025-10
2025-10-08,Email,135,13232,830,43,1608.24,6.27,5.18,0.16,3.14,11.91,2025-10
2025-10-09,Google Ads,175,5583,135,6,504.05,2.42,4.44,1.3,29.17,2.88,2025-10
2025-10-09,Meta Ads,349,6946,228,19,1036.76,3.28,8.33,1.53,18.37,2.97,2025-10
2025-10-09,TikTok Ads,74,17377,838,75,7348.66,4.82,8.95,0.09,0.99,99.31,2025-10
2025-10-09,Email,194,8128,408,35,3778.08,5.02,8.58,0.48,5.54,19.47,2025-10
2025-10-10,Google Ads,62,12889,148,10,663.15,1.15,6.76,0.42,6.2,10.7,2025-10
2025-10-10,Meta Ads,261,13275,1010,22,1874.35,7.61,2.18,0.26,11.86,7.18,2025-10
2025-10-10,TikTok Ads,74,3461,203,7,444.65,5.87,3.45,0.36,10.57,6.01,2025-10
2025-10-10,Email,117,15291,683,9,668.94,4.47,1.32,0.17,13.0,5.72,2025-10
2025-10-11,Google Ads,443,15036,1132,106,5209.35,7.53,9.36,0.39,4.18,11.76,2025-10
2025-10-11,Meta Ads,116,12435,506,35,4769.35,4.07,6.92,0.23,3.31,41.12,2025-10
2025-10-11,TikTok Ads,282,1685,132,10,312.01,7.83,7.58,2.14,28.2,1.11,2025-10
2025-10-11,Email,158,19544,896,34,4620.23,4.58,3.79,0.18,4.65,29.24,2025-10
2025-10-12,Google Ads,195,13258,238,20,1972.03,1.8,8.4,0.82,9.75,10.11,2025-10
2025-10-12,Meta Ads,160,16990,1079,36,2512.76,6.35,3.34,0.15,4.44,15.7,2025-10
2025-10-12,TikTok Ads,277,17422,1002,10,1167.67,5.75,1.0,0.28,27.7,4.22,2025-10
2025-10-12,Email,160,11736,752,32,2909.77,6.41,4.26,0.21,5.0,18.19,2025-10
2025-10-13,Google Ads,83,5875,450,27,2427.11,7.66,6.0,0.18,3.07,29.24,2025-10
2025-10-13,Meta Ads,160,18640,1199,63,2722.68,6.43,5.25,0.13,2.54,17.02,2025-10
2025-10-13,TikTok Ads,313,12182,643,56,4297.55,5.28,8.71,0.49,5.59,13.73,2025-10
2025-10-13,Email,473,3196,223,4,235.71,6.98,1.79,2.12,118.25,0.5,2025-10
2025-10-14,Google Ads,418,8165,466,27,860.85,5.71,5.79,0.9,15.48,2.06,2025-10
2025-10-14,Meta Ads,285,16997,655,36,2635.63,3.85,5.5,0.44,7.92,9.25,2025-10
2025-10-14,TikTok Ads,132,15215,1095,38,1549.59,7.2,3.47,0.12,3.47,11.74,2025-10
2025-10-14,Email,91,1301,33,2,121.64,2.54,6.06,2.76,45.5,1.34,2025-10
2025-10-15,Google Ads,474,18030,1082,84,3452.57,6.0,7.76,0.44,5.64,7.28,2025-10
2025-10-15,Meta Ads,150,15571,1116,84,3537.49,7.17,7.53,0.13,1.79,23.58,2025-10
2025-10-15,TikTok Ads,55,10951,670,59,3179.0,6.12,8.81,0.08,0.93,57.8,2025-10
2025-10-15,Email,229,11773,692,51,7649.08,5.88,7.37,0.33,4.49,33.4,2025-10
2025-10-16,Google Ads,331,17140,1074,33,998.65,6.27,3.07,0.31,10.03,3.02,2025-10
2025-10-16,Meta Ads,369,14057,598,43,4585.55,4.25,7.19,0.62,8.58,12.43,2025-10
2025-10-16,TikTok Ads,275,13500,961,36,1690.17,7.12,3.75,0.29,7.64,6.15,2025-10
2025-10-16,Email,492,16921,410,13,1826.18,2.42,3.17,1.2,37.85,3.71,2025-10
2025-10-17,Google Ads,489,12870,243,4,164.94,1.89,1.65,2.01,122.25,0.34,2025-10
2025-10-17,Meta Ads,364,5082,152,11,1590.68,2.99,7.24,2.39,33.09,4.37,2025-10
2025-10-17,TikTok Ads,414,14718,694,51,5268.87,4.72,7.35,0.6,8.12,12.73,2025-10
2025-10-17,Email,278,11517,526,16,482.43,4.57,3.04,0.53,17.38,1.74,2025-10
2025-10-18,Google Ads,426,4754,320,24,3294.74,6.73,7.5,1.33,17.75,7.73,2025-10
2025-10-18,Meta Ads,338,2724,104,9,833.45,3.82,8.65,3.25,37.56,2.47,2025-10
2025-10-18,TikTok Ads,486,2376,104,2,123.04,4.38,1.92,4.67,243.0,0.25,2025-10
2025-10-18,Email,199,9706,106,3,366.22,1.09,2.83,1.88,66.33,1.84,2025-10
2025-10-19,Google Ads,326,9894,382,29,4094.8,3.86,7.59,0.85,11.24,12.56,2025-10
2025-10-19,Meta Ads,247,19037,1053,36,3169.54,5.53,3.42,0.23,6.86,12.83,2025-10
2025-10-19,TikTok Ads,119,19450,215,14,950.13,1.11,6.51,0.55,8.5,7.98,2025-10
2025-10-19,Email,161,17406,516,8,997.39,2.96,1.55,0.31,20.12,6.19,2025-10
2025-10-20,Google Ads,53,19844,487,24,2683.54,2.45,4.93,0.11,2.21,50.63,2025-10
2025-10-20,Meta Ads,399,6926,89,6,819.9,1.29,6.74,4.48,66.5,2.05,2025-10
2025-10-20,TikTok Ads,380,7251,315,22,2488.24,4.34,6.98,1.21,17.27,6.55,2025-10
2025-10-20,Email,495,10496,238,19,1125.24,2.27,7.98,2.08,26.05,2.27,2025-10
2025-10-21,Google Ads,367,4300,266,23,3261.38,6.19,8.65,1.38,15.96,8.89,2025-10
2025-10-21,Meta Ads,399,9553,662,52,2214.18,6.93,7.85,0.6,7.67,5.55,2025-10
2025-10-21,TikTok Ads,144,4727,227,15,932.3,4.8,6.61,0.63,9.6,6.47,2025-10
2025-10-21,Email,201,17898,1408,18,1663.62,7.87,1.28,0.14,11.17,8.28,2025-10
2025-10-22,Google Ads,360,17832,740,43,4209.23,4.15,5.81,0.49,8.37,11.69,2025-10
2025-10-22,Meta Ads,186,7019,322,4,127.35,4.59,1.24,0.58,46.5,0.68,2025-10
2025-10-22,TikTok Ads,296,16463,1304,107,13232.55,7.92,8.21,0.23,2.77,44.7,2025-10
2025-10-22,Email,436,11047,289,11,807.32,2.62,3.81,1.51,39.64,1.85,2025-10
2025-10-23,Google Ads,292,12754,969,58,4568.67,7.6,5.99,0.3,5.03,15.65,2025-10
2025-10-23,Meta Ads,80,3520,45,1,127.12,1.28,2.22,1.78,80.0,1.59,2025-10
2025-10-23,TikTok Ads,89,4081,168,13,981.68,4.12,7.74,0.53,6.85,11.03,2025-10
2025-10-23,Email,278,2428,36,3,107.0,1.48,8.33,7.72,92.67,0.38,2025-10
2025-10-24,Google Ads,85,4967,303,13,665.25,6.1,4.29,0.28,6.54,7.83,2025-10
2025-10-24,Meta Ads,457,7445,391,34,4920.08,5.25,8.7,1.17,13.44,10.77,2025-10
2025-10-24,TikTok Ads,272,15566,925,31,1191.91,5.94,3.35,0.29,8.77,4.38,2025-10
2025-10-24,Email,55,15042,544,31,2250.34,3.62,5.7,0.1,1.77,40.92,2025-10
2025-10-25,Google Ads,371,12329,442,38,3434.5,3.59,8.6,0.84,9.76,9.26,2025-10
2025-10-25,Meta Ads,269,3159,41,1,89.19,1.3,2.44,6.56,269.0,0.33,2025-10
2025-10-25,TikTok Ads,124,6132,211,20,609.5,3.44,9.48,0.59,6.2,4.92,2025-10
2025-10-25,Email,53,19931,1495,31,2794.33,7.5,2.07,0.04,1.71,52.72,2025-10
2025-10-26,Google Ads,384,15933,582,6,456.32,3.65,1.03,0.66,64.0,1.19,2025-10
2025-10-26,Meta Ads,183,11473,782,71,10412.12,6.82,9.08,0.23,2.58,56.9,2025-10
2025-10-26,TikTok Ads,167,11805,814,13,638.29,6.9,1.6,0.21,12.85,3.82,2025-10
2025-10-26,Email,418,4083,147,14,1014.98,3.6,9.52,2.84,29.86,2.43,2025-10
2025-10-27,Google Ads,143,18421,999,95,7632.09,5.42,9.51,0.14,1.51,53.37,2025-10
2025-10-27,Meta Ads,484,14944,249,5,384.42,1.67,2.01,1.94,96.8,0.79,2025-10
2025-10-27,TikTok Ads,111,8604,148,8,879.2,1.72,5.41,0.75,13.88,7.92,2025-10
2025-10-27,Email,490,16379,219,5,279.31,1.34,2.28,2.24,98.0,0.57,2025-10
2025-10-28,Google Ads,243,4983,252,12,678.34,5.06,4.76,0.96,20.25,2.79,2025-10
2025-10-28,Meta Ads,384,2778,110,1,117.51,3.96,0.91,3.49,384.0,0.31,2025-10
2025-10-28,TikTok Ads,252,6110,295,8,720.28,4.83,2.71,0.85,31.5,2.86,2025-10
2025-10-28,Email,441,13087,608,25,1995.47,4.65,4.11,0.73,17.64,4.52,2025-10
2025-10-29,Google Ads,75,18508,638,31,1559.44,3.45,4.86,0.12,2.42,20.79,2025-10
2025-10-29,Meta Ads,484,18081,1038,101,5302.83,5.74,9.73,0.47,4.79,10.96,2025-10
2025-10-29,TikTok Ads,222,3179,200,16,500.26,6.29,8.0,1.11,13.88,2.25,2025-10
2025-10-29,Email,349,10596,116,8,327.77,1.09,6.9,3.01,43.62,0.94,2025-10
2025-10-30,Google Ads,182,6251,153,8,774.57,2.45,5.23,1.19,22.75,4.26,2025-10
2025-10-30,Meta Ads,375,10235,613,52,7125.29,5.99,8.48,0.61,7.21,19.0,2025-10
2025-10-30,TikTok Ads,459,19313,715,28,1804.87,3.7,3.92,0.64,16.39,3.93,2025-10
2025-10-30,Email,167,15871,894,65,4506.43,5.63,7.27,0.19,2.57,26.98,2025-10
2025-10-31,Google Ads,373,2013,69,6,263.24,3.43,8.7,5.41,62.17,0.71,2025-10
2025-10-31,Meta Ads,324,17610,657,25,1915.89,3.73,3.81,0.49,12.96,5.91,2025-10
2025-10-31,TikTok Ads,261,2828,59,4,137.87,2.09,6.78,4.42,65.25,0.53,2025-10
2025-10-31,Email,274,8909,250,21,2942.35,2.81,8.4,1.1,13.05,10.74,2025-10
2025-11-01,Google Ads,69,6588,345,31,3433.97,5.24,8.99,0.2,2.23,49.77,2025-11
2025-11-01,Meta Ads,162,14109,568,42,6253.37,4.03,7.39,0.29,3.86,38.6,2025-11
2025-11-01,TikTok Ads,189,3023,194,6,815.63,6.42,3.09,0.97,31.5,4.32,2025-11
2025-11-01,Email,96,15537,1082,42,3643.87,6.96,3.88,0.09,2.29,37.96,2025-11
2025-11-02,Google Ads,50,6891,330,3,277.09,4.79,0.91,0.15,16.67,5.54,2025-11
2025-11-02,Meta Ads,139,2080,131,10,528.69,6.3,7.63,1.06,13.9,3.8,2025-11
2025-11-02,TikTok Ads,191,6036,190,2,170.89,3.15,1.05,1.01,95.5,0.89,2025-11
2025-11-02,Email,369,16379,639,56,7748.35,3.9,8.76,0.58,6.59,21.0,2025-11
2025-11-03,Google Ads,87,11822,708,14,505.43,5.99,1.98,0.12,6.21,5.81,2025-11
2025-11-03,Meta Ads,342,3563,131,3,400.88,3.68,2.29,2.61,114.0,1.17,2025-11
2025-11-03,TikTok Ads,431,4292,219,11,780.05,5.1,5.02,1.97,39.18,1.81,2025-11
2025-11-03,Email,188,4586,105,8,1103.53,2.29,7.62,1.79,23.5,5.87,2025-11
2025-11-04,Google Ads,405,17087,888,19,2715.21,5.2,2.14,0.46,21.32,6.7,2025-11
2025-11-04,Meta Ads,382,17100,1202,59,6519.72,7.03,4.91,0.32,6.47,17.07,2025-11
2025-11-04,TikTok Ads,308,7643,541,28,3072.46,7.08,5.18,0.57,11.0,9.98,2025-11
2025-11-04,Email,210,4959,301,8,674.64,6.07,2.66,0.7,26.25,3.21,2025-11
2025-11-05,Google Ads,439,12005,746,15,1953.97,6.21,2.01,0.59,29.27,4.45,2025-11
2025-11-05,Meta Ads,227,11775,577,49,7124.28,4.9,8.49,0.39,4.63,31.38,2025-11
2025-11-05,TikTok Ads,59,1161,59,3,369.03,5.08,5.08,1.0,19.67,6.25,2025-11
2025-11-05,Email,310,17029,329,3,313.9,1.93,0.91,0.94,103.33,1.01,2025-11
2025-11-06,Google Ads,456,17977,738,60,6168.91,4.11,8.13,0.62,7.6,13.53,2025-11
2025-11-06,Meta Ads,187,15226,632,62,8180.06,4.15,9.81,0.3,3.02,43.74,2025-11
2025-11-06,TikTok Ads,221,12154,937,60,5696.67,7.71,6.4,0.24,3.68,25.78,2025-11
2025-11-06,Email,435,13080,525,29,3667.43,4.01,5.52,0.83,15.0,8.43,2025-11
2025-11-07,Google Ads,62,4390,212,18,1639.19,4.83,8.49,0.29,3.44,26.44,2025-11
2025-11-07,Meta Ads,217,6997,331,31,1162.29,4.73,9.37,0.66,7.0,5.36,2025-11
2025-11-07,TikTok Ads,179,13693,747,58,4412.27,5.46,7.76,0.24,3.09,24.65,2025-11
2025-11-07,Email,133,18047,1125,56,4666.64,6.23,4.98,0.12,2.38,35.09,2025-11
2025-11-08,Google Ads,370,10324,265,16,751.91,2.57,6.04,1.4,23.12,2.03,2025-11
2025-11-08,Meta Ads,368,1541,72,5,211.5,4.67,6.94,5.11,73.6,0.57,2025-11
2025-11-08,TikTok Ads,150,6093,413,11,1036.81,6.78,2.66,0.36,13.64,6.91,2025-11
2025-11-08,Email,378,14428,612,30,1206.52,4.24,4.9,0.62,12.6,3.19,2025-11
2025-11-09,Google Ads,322,12166,358,30,1990.6,2.94,8.38,0.9,10.73,6.18,2025-11
2025-11-09,Meta Ads,314,18251,1018,70,8354.61,5.58,6.88,0.31,4.49,26.61,2025-11
2025-11-09,TikTok Ads,448,17063,1154,54,7869.52,6.76,4.68,0.39,8.3,17.57,2025-11
2025-11-09,Email,457,11258,162,11,1277.59,1.44,6.79,2.82,41.55,2.8,2025-11
2025-11-10,Google Ads,87,17044,1097,22,3280.53,6.44,2.01,0.08,3.95,37.71,2025-11
2025-11-10,Meta Ads,468,6469,436,20,2276.01,6.74,4.59,1.07,23.4,4.86,2025-11
2025-11-10,TikTok Ads,143,7256,306,24,1566.13,4.22,7.84,0.47,5.96,10.95,2025-11
2025-11-10,Email,144,11720,923,27,2987.45,7.88,2.93,0.16,5.33,20.75,2025-11
2025-11-11,Google Ads,354,2169,141,3,342.78,6.5,2.13,2.51,118.0,0.97,2025-11
2025-11-11,Meta Ads,118,1830,117,11,820.68,6.39,9.4,1.01,10.73,6.95,2025-11
2025-11-11,TikTok Ads,367,2651,165,4,128.5,6.22,2.42,2.22,91.75,0.35,2025-11
2025-11-11,Email,493,18520,380,12,1372.61,2.05,3.16,1.3,41.08,2.78,2025-11
2025-11-12,Google Ads,285,10518,265,25,815.1,2.52,9.43,1.08,11.4,2.86,2025-11
2025-11-12,Meta Ads,483,14258,605,46,4864.16,4.24,7.6,0.8,10.5,10.07,2025-11
2025-11-12,TikTok Ads,383,17184,489,35,1737.19,2.85,7.16,0.78,10.94,4.54,2025-11
2025-11-12,Email,422,2019,78,6,587.23,3.86,7.69,5.41,70.33,1.39,2025-11
2025-11-13,Google Ads,425,11028,796,16,1447.51,7.22,2.01,0.53,26.56,3.41,2025-11
2025-11-13,Meta Ads,186,13448,910,66,2087.03,6.77,7.25,0.2,2.82,11.22,2025-11
2025-11-13,TikTok Ads,467,13485,729,40,2941.76,5.41,5.49,0.64,11.68,6.3,2025-11
2025-11-13,Email,125,2283,159,13,1327.7,6.96,8.18,0.79,9.62,10.62,2025-11
2025-11-14,Google Ads,84,18043,1170,65,8569.13,6.48,5.56,0.07,1.29,102.01,2025-11
2025-11-14,Meta Ads,50,19394,776,51,6968.49,4.0,6.57,0.06,0.98,139.37,2025-11
2025-11-14,TikTok Ads,345,2733,65,3,264.19,2.38,4.62,5.31,115.0,0.77,2025-11
2025-11-14,Email,369,19509,897,47,5518.3,4.6,5.24,0.41,7.85,14.95,2025-11
2025-11-15,Google Ads,455,19555,1203,95,6457.58,6.15,7.9,0.38,4.79,14.19,2025-11
2025-11-15,Meta Ads,109,17230,698,46,3268.87,4.05,6.59,0.16,2.37,29.99,2025-11
2025-11-15,TikTok Ads,369,15472,876,58,3093.47,5.66,6.62,0.42,6.36,8.38,2025-11
2025-11-15,Email,398,13889,230,11,1071.77,1.66,4.78,1.73,36.18,2.69,2025-11
2025-11-16,Google Ads,377,4471,278,16,1083.96,6.22,5.76,1.36,23.56,2.88,2025-11
2025-11-16,Meta Ads,316,10028,670,51,2046.35,6.68,7.61,0.47,6.2,6.48,2025-11
2025-11-16,TikTok Ads,410,9329,554,46,5161.23,5.94,8.3,0.74,8.91,12.59,2025-11
2025-11-16,Email,278,3097,240,17,1953.82,7.75,7.08,1.16,16.35,7.03,2025-11
2025-11-17,Google Ads,319,15082,1023,95,6953.91,6.78,9.29,0.31,3.36,21.8,2025-11
2025-11-17,Meta Ads,365,14930,1093,91,3567.82,7.32,8.33,0.33,4.01,9.77,2025-11
2025-11-17,TikTok Ads,335,11077,834,50,4057.79,7.53,6.0,0.4,6.7,12.11,2025-11
2025-11-17,Email,340,7397,488,34,2824.73,6.6,6.97,0.7,10.0,8.31,2025-11
2025-11-18,Google Ads,262,3757,214,19,2094.57,5.7,8.88,1.22,13.79,7.99,2025-11
2025-11-18,Meta Ads,214,19284,200,13,882.05,1.04,6.5,1.07,16.46,4.12,2025-11
2025-11-18,TikTok Ads,54,19994,851,71,7945.75,4.26,8.34,0.06,0.76,147.14,2025-11
2025-11-18,Email,388,18833,941,67,9016.77,5.0,7.12,0.41,5.79,23.24,2025-11
2025-11-19,Google Ads,428,6017,188,11,643.48,3.12,5.85,2.28,38.91,1.5,2025-11
2025-11-19,Meta Ads,127,17370,560,17,2507.0,3.22,3.04,0.23,7.47,19.74,2025-11
2025-11-19,TikTok Ads,459,8999,695,33,2520.02,7.72,4.75,0.66,13.91,5.49,2025-11
2025-11-19,Email,111,11195,810,78,4841.54,7.24,9.63,0.14,1.42,43.62,2025-11
2025-11-20,Google Ads,181,3096,214,14,1128.14,6.91,6.54,0.85,12.93,6.23,2025-11
2025-11-20,Meta Ads,138,16433,631,38,1570.45,3.84,6.02,0.22,3.63,11.38,2025-11
2025-11-20,TikTok Ads,286,11595,127,11,495.93,1.1,8.66,2.25,26.0,1.73,2025-11
2025-11-20,Email,91,16941,264,16,1275.71,1.56,6.06,0.34,5.69,14.02,2025-11
2025-11-21,Google Ads,138,16078,512,29,3523.31,3.18,5.66,0.27,4.76,25.53,2025-11
2025-11-21,Meta Ads,451,6105,67,5,690.19,1.1,7.46,6.73,90.2,1.53,2025-11
2025-11-21,TikTok Ads,345,3839,42,3,329.33,1.09,7.14,8.21,115.0,0.95,2025-11
2025-11-21,Email,377,4384,325,8,341.01,7.41,2.46,1.16,47.12,0.9,2025-11
2025-11-22,Google Ads,344,11851,704,36,3983.13,5.94,5.11,0.49,9.56,11.58,2025-11
2025-11-22,Meta Ads,153,11053,349,18,1912.52,3.16,5.16,0.44,8.5,12.5,2025-11
2025-11-22,TikTok Ads,63,14493,279,12,1520.3,1.93,4.3,0.23,5.25,24.13,2025-11
2025-11-22,Email,337,18069,827,46,5935.37,4.58,5.56,0.41,7.33,17.61,2025-11
2025-11-23,Google Ads,228,15139,157,7,939.29,1.04,4.46,1.45,32.57,4.12,2025-11
2025-11-23,Meta Ads,174,8531,645,18,1434.52,7.56,2.79,0.27,9.67,8.24,2025-11
2025-11-23,TikTok Ads,471,5283,206,9,1023.69,3.9,4.37,2.29,52.33,2.17,2025-11
2025-11-23,Email,402,8736,333,5,310.95,3.81,1.5,1.21,80.4,0.77,2025-11
2025-11-24,Google Ads,72,8710,325,20,2998.41,3.73,6.15,0.22,3.6,41.64,2025-11
2025-11-24,Meta Ads,112,2619,38,3,153.12,1.45,7.89,2.95,37.33,1.37,2025-11
2025-11-24,TikTok Ads,192,14975,818,61,1904.04,5.46,7.46,0.23,3.15,9.92,2025-11
2025-11-24,Email,202,13835,848,35,1675.0,6.13,4.13,0.24,5.77,8.29,2025-11
2025-11-25,Google Ads,194,16261,932,16,1969.67,5.73,1.72,0.21,12.12,10.15,2025-11
2025-11-25,Meta Ads,274,2431,47,1,83.61,1.93,2.13,5.83,274.0,0.31,2025-11
2025-11-25,TikTok Ads,499,10067,508,30,2511.0,5.05,5.91,0.98,16.63,5.03,2025-11
2025-11-25,Email,358,5713,284,8,1156.82,4.97,2.82,1.26,44.75,3.23,2025-11
2025-11-26,Google Ads,153,10557,747,44,6175.67,7.08,5.89,0.2,3.48,40.36,2025-11
2025-11-26,Meta Ads,153,10435,381,11,740.78,3.65,2.89,0.4,13.91,4.84,2025-11
2025-11-26,TikTok Ads,484,5998,215,18,991.57,3.58,8.37,2.25,26.89,2.05,2025-11
2025-11-26,Email,88,1162,61,2,263.64,5.25,3.28,1.44,44.0,3.0,2025-11
2025-11-27,Google Ads,484,2974,161,5,693.61,5.41,3.11,3.01,96.8,1.43,2025-11
2025-11-27,Meta Ads,247,9461,405,33,3134.72,4.28,8.15,0.61,7.48,12.69,2025-11
2025-11-27,TikTok Ads,183,18015,738,30,3165.93,4.1,4.07,0.25,6.1,17.3,2025-11
2025-11-27,Email,116,18289,815,16,973.28,4.46,1.96,0.14,7.25,8.39,2025-11
2025-11-28,Google Ads,440,3014,211,12,1513.16,7.0,5.69,2.09,36.67,3.44,2025-11
2025-11-28,Meta Ads,228,10833,458,28,2963.93,4.23,6.11,0.5,8.14,13.0,2025-11
2025-11-28,TikTok Ads,91,8896,674,50,4521.08,7.58,7.42,0.14,1.82,49.68,2025-11
2025-11-28,Email,497,1204,54,1,37.21,4.49,1.85,9.2,497.0,0.07,2025-11
2025-11-29,Google Ads,64,17965,1373,68,9514.03,7.64,4.95,0.05,0.94,148.66,2025-11
2025-11-29,Meta Ads,160,10032,685,24,2492.5,6.83,3.5,0.23,6.67,15.58,2025-11
2025-11-29,TikTok Ads,206,6347,224,3,159.37,3.53,1.34,0.92,68.67,0.77,2025-11
2025-11-29,Email,338,3643,256,22,2260.86,7.03,8.59,1.32,15.36,6.69,2025-11
2025-11-30,Google Ads,280,9017,159,12,1335.55,1.76,7.55,1.76,23.33,4.77,2025-11
2025-11-30,Meta Ads,460,19681,1471,54,5026.99,7.47,3.67,0.31,8.52,10.93,2025-11
2025-11-30,TikTok Ads,469,18258,989,63,7318.85,5.42,6.37,0.47,7.44,15.61,2025-11
2025-11-30,Email,206,6560,90,2,199.55,1.37,2.22,2.29,103.0,0.97,2025-11
2025-12-01,Google Ads,87,16892,930,83,11929.79,5.51,8.92,0.09,1.05,137.12,2025-12
2025-12-01,Meta Ads,490,15531,1214,24,874.65,7.82,1.98,0.4,20.42,1.78,2025-12
2025-12-01,TikTok Ads,146,18073,269,2,85.5,1.49,0.74,0.54,73.0,0.59,2025-12
2025-12-01,Email,460,5000,244,13,660.93,4.88,5.33,1.89,35.38,1.44,2025-12
2025-12-02,Google Ads,488,15289,953,59,6656.41,6.23,6.19,0.51,8.27,13.64,2025-12
2025-12-02,Meta Ads,338,18055,1204,74,7952.89,6.67,6.15,0.28,4.57,23.53,2025-12
2025-12-02,TikTok Ads,303,8927,347,5,685.24,3.89,1.44,0.87,60.6,2.26,2025-12
2025-12-02,Email,245,16562,402,15,1769.18,2.43,3.73,0.61,16.33,7.22,2025-12
2025-12-03,Google Ads,135,2171,28,1,91.0,1.29,3.57,4.82,135.0,0.67,2025-12
2025-12-03,Meta Ads,371,12918,653,19,2831.38,5.05,2.91,0.57,19.53,7.63,2025-12
2025-12-03,TikTok Ads,59,10135,422,37,2291.52,4.16,8.77,0.14,1.59,38.84,2025-12
